MasterID,date,Direction.of.Travel,SVL_1stMeasurement,SVL_2ndMeasurement,TL,Weight,Volume.disp,Sex,Age,gravid,next.date,next.direction.of.travel,next.first.svl,next.second.svl,next.tl.svl,next.weight,next.vol.disp,next.sex,next.age,next.gravid,days.between.captures,is.pond.growth,is.upland.growth,in.out.out.in,is.training
47,1/2/2011,IN,65,NA,115.8,4,NA,F,A,U,12/8/2012,IN,57.8,NA,115.9,3.81,4,F,A,N,706,0,0,0,0
107,12/18/2010,OUT,60,NA,108.5,4,NA,F,A,U,11/6/2012,IN,57.9,NA,109.5,4.62,4.1,F,A,Y,689,0,1,1,0
126,1/1/2011,IN,60.8,NA,109.9,4,NA,F,A,U,11/27/2011,OUT,64.8,NA,109.9,4.91,4.8,F,A,Y,330,0,1,1,0
156,1/2/2011,OUT,56,NA,82.1,4,NA,M,A,N,11/23/2011,IN,58.2,NA,103.5,2.58,2.6,M,A,N,325,0,1,1,0
105,12/18/2010,IN,69.5,NA,105.6,4,NA,F,A,U,11/22/2011,OUT,68.5,NA,112.3,5.07,5.2,F,A,Y,339,0,1,1,0
411,11/18/2017,OUT,64.5,69,114.7,4.02,NA,F,A,Y,10/25/2018,IN,66.8,66.3,121.2,6.61,NA,F,A,Y,341,1,0,1,0
525,10/23/2018,IN,58.3,57.1,93.2,4.03,NA,F,A,Y,12/2/2018,OUT,60.8,60.7,103.1,4.54,NA,U,A,N,40,1,0,1,1
596,11/2/2015,OUT,57.8,NA,102.5,4.04,3.8,M,A,N,11/9/2015,IN,60,NA,100.8,3.56,3.2,M,A,N,7,0,1,1,1
248,12/5/2013,OUT,56,NA,102.9,4.04,3.8,M,A,N,10/29/2014,IN,61,NA,105.4,4.82,4.8,M,A,N,328,1,0,1,0
38,10/15/2015,IN,59.8,NA,108.1,4.05,3.9,U,A,N,11/3/2015,IN,58.2,NA,70.2,3.12,3,M,A,N,19,0,0,0,1
154,12/5/2013,IN,65.9,NA,118.5,4.05,4,U,A,N,11/22/2014,IN,68.1,NA,125.3,6,5.8,F,A,Y,352,0,0,0,0
181,10/14/2015,IN,60,NA,107.9,4.06,3.8,M,A,N,12/16/2015,OUT,56.6,NA,104,2.78,3,U,A,N,63,1,0,1,1
918,12/28/2014,OUT,55.9,NA,92.4,4.09,4,F,Y,Y,3/11/2015,IN,50,NA,90.6,4.09,2.8,F,Y,N,73,0,1,1,1
914,11/26/2013,IN,63.9,NA,104,4.09,3.9,F,A,N,10/15/2014,IN,70,NA,121.5,9.1,10,F,A,Y,323,0,1,1,0
840,12/1/2016,IN,54.3,56.4,104.8,4.11,NA,F,A,Y,12/11/2016,OUT,58.6,58.6,101.2,3.16,NA,F,A,N,10,1,0,1,1
575,11/10/2015,OUT,55.1,NA,102.4,4.12,4,F,A,Y,12/5/2016,IN,66.6,66.6,107.5,5.3,NA,F,A,Y,391,1,0,1,0
794,10/29/2015,IN,54.4,NA,101.3,4.15,4.1,F,A,Y,3/18/2016,OUT,63,NA,73.1,4.33,3.8,U,A,N,141,1,0,1,1
307,11/25/2013,OUT,61.2,NA,106.3,4.15,3.2,F,A,N,10/30/2014,IN,57,NA,106.5,5.91,6.1,F,A,Y,339,0,1,1,0
348,12/21/2013,IN,60.6,NA,110.9,4.15,5.2,M,A,N,1/14/2014,OUT,67.9,NA,101.1,7.44,6.6,M,A,N,24,1,0,1,1
596,10/21/2015,IN,51.2,NA,101.1,4.16,3.8,M,A,N,11/2/2015,OUT,57.8,NA,102.5,4.04,3.8,M,A,N,12,1,0,1,1
416,10/23/2017,IN,54.8,54.9,100.4,4.18,NA,F,A,N,12/17/2017,OUT,55.9,56,99.5,3,NA,U,A,N,55,1,0,1,1
681,11/18/2015,OUT,59.9,NA,111.9,4.18,4.4,U,A,N,11/30/2016,IN,64.4,65.3,119.9,6.23,NA,F,A,Y,378,0,1,1,0
806,10/26/2015,IN,60.2,NA,104.1,4.18,4,F,A,Y,11/1/2015,OUT,59.7,NA,106.4,3.89,4,F,A,Y,6,1,0,1,1
143,3/12/2012,OUT,64.3,NA,118.9,4.18,4,U,A,N,12/12/2012,IN,58,NA,109.7,4.35,4.2,M,A,N,275,0,1,1,1
315,12/6/2014,OUT,64.8,NA,116.3,4.19,4,F,A,N,10/26/2015,IN,62.7,NA,121.2,6.31,6.2,F,A,Y,324,0,1,1,0
181,10/30/2014,IN,62.2,NA,113.6,4.19,4.4,M,A,N,12/24/2014,OUT,57.5,NA,108.6,3.4,3.6,M,A,N,55,1,0,1,1
838,10/30/2015,IN,57.6,NA,97.6,4.2,4.1,F,A,Y,11/12/2015,OUT,59.2,NA,106.7,3.28,3.3,U,A,N,13,1,0,1,1
600,3/22/2015,OUT,54.7,NA,101.3,4.2,4,M,U,N,11/11/2015,IN,52.2,NA,103.3,3.05,3,M,A,N,234,0,1,1,1
618,11/29/2015,OUT,67.8,NA,116.4,4.21,5.6,U,A,N,11/25/2016,IN,64.3,64.5,123.4,4.9,NA,M,A,N,362,0,1,1,0
579,11/22/2014,IN,56.7,NA,108.6,4.21,4.2,F,Y,Y,10/14/2015,IN,62.9,NA,118.2,8.21,8.2,F,A,Y,326,0,0,0,0
679,11/17/2014,IN,60,NA,94,4.22,4.4,F,A,Y,11/22/2014,OUT,64.9,NA,99,4.64,5,F,U,Y,5,1,0,1,1
380,12/1/2016,,57.8,58.4,104.2,4.24,NA,M,A,N,12/4/2017,OUT,46.6,45.6,82,1.89,NA,F,A,N,368,0,0,0,0
343,12/27/2014,OUT,65.4,NA,121.4,4.24,4.4,F,A,N,12/5/2016,OUT,64.8,64.8,131.9,4.94,NA,F,A,Y,709,0,0,0,0
844,11/20/2015,IN,57.5,NA,98,4.25,4,F,A,Y,11/28/2015,OUT,58.3,NA,103.1,3.5,3,U,A,N,8,1,0,1,1
38,11/27/2013,OUT,53.5,NA,106.2,4.25,3.2,M,A,N,10/14/2014,IN,50.7,NA,108.8,4.61,4.5,M,A,N,321,0,1,1,0
145,1/2/2011,IN,61,NA,109,4.25,NA,F,A,U,11/4/2012,IN,65.3,NA,110.1,6.92,6.3,F,A,Y,672,0,0,0,0
124,1/1/2011,OUT,61.2,NA,108.4,4.25,NA,M,A,N,11/9/2011,IN,63.8,NA,110.9,3.78,NA,M,A,N,312,0,1,1,0
182,1/31/2011,IN,64,NA,115,4.25,NA,M,A,N,11/9/2011,IN,62.4,NA,119.3,3.27,NA,M,A,N,282,0,0,0,1
787,10/27/2015,OUT,59.7,NA,104.4,4.26,4.1,F,A,Y,12/4/2016,IN,62.9,65.9,111.3,6.89,NA,F,A,Y,404,0,1,1,0
308,11/11/2015,OUT,69.8,NA,117.2,4.26,4,F,A,Y,11/27/2015,IN,69.4,NA,114.7,3.41,4.2,U,A,N,16,0,1,1,1
855,11/2/2015,OUT,61.6,NA,111.8,4.28,3.6,F,A,Y,11/19/2015,IN,61.9,NA,112.3,3.79,3.8,U,A,N,17,0,1,1,1
781,11/6/2015,OUT,61.1,NA,106.5,4.28,4.3,F,A,U,11/12/2015,IN,57.5,NA,105.2,4.3,4.1,F,A,Y,6,0,1,1,1
353,11/18/2013,IN,61.9,NA,110,4.28,3.6,F,A,N,4/26/2014,OUT,61.7,NA,105.3,6.84,6.4,F,A,N,159,1,0,1,1
361,12/4/2013,OUT,62.4,NA,111.8,4.28,4.2,M,A,N,12/17/2013,IN,55.2,NA,105.4,3.91,3.8,M,A,N,13,0,1,1,1
186,11/3/2011,OUT,63.6,NA,120.7,4.28,NA,M,A,N,1/26/2012,IN,61.5,NA,113.1,3.04,3.2,M,A,N,84,0,1,1,1
781,11/12/2015,IN,57.5,NA,105.2,4.3,4.1,F,A,Y,11/18/2015,OUT,60.8,NA,100.6,3.64,3.6,F,A,N,6,1,0,1,1
682,11/1/2015,OUT,66,NA,116.7,4.3,5,F,A,Y,11/9/2015,IN,66.5,NA,119.2,4.81,5,F,A,N,8,0,1,1,1
187,11/21/2013,IN,61.6,NA,118.3,4.31,4.2,F,A,NA,11/26/2013,OUT,58.9,NA,115.1,4.14,4.2,F,A,NA,5,1,0,1,1
699,3/23/2015,OUT,62.3,NA,110.8,4.32,4.2,F,U,N,11/1/2015,OUT,60.4,NA,105.3,3.49,3.2,U,U,N,223,0,0,0,1
77,12/10/2012,OUT,69,NA,111.8,4.32,3.2,F,A,N,2/28/2013,OUT,63.1,NA,116.4,8.91,8.4,F,A,N,80,0,0,0,1
794,3/18/2016,OUT,63,NA,73.1,4.33,3.8,U,A,N,12/14/2016,IN,61.2,61,84.9,2.91,NA,F,A,N,271,0,1,1,1
308,12/20/2014,IN,67.7,NA,113.6,4.33,4,F,A,N,3/26/2015,OUT,64.5,NA,121.7,9.1,NA,F,A,N,96,1,0,1,1
334,11/26/2013,IN,61.7,NA,112,4.33,4.2,F,A,N,12/24/2014,IN,67.6,NA,107.4,4.7,5,F,A,N,393,0,0,0,0
235,10/22/2013,OUT,58.3,NA,108.8,4.33,4.2,M,A,N,12/5/2013,IN,51.2,NA,102.3,3.15,2.4,M,A,N,44,0,1,1,1
219,11/27/2013,OUT,57.5,NA,113,4.34,4.4,M,A,N,12/22/2013,IN,60,NA,73.8,3.58,3.4,M,A,N,25,0,1,1,1
200,10/23/2013,OUT,61.7,NA,106.9,4.34,4.4,M,A,N,11/26/2013,IN,62.5,NA,104,3.38,3.2,M,A,N,34,0,1,1,1
418,10/23/2017,IN,53.1,53.3,94.4,4.36,NA,M,A,N,12/4/2017,OUT,52.3,52.5,91.6,3.09,NA,M,A,N,42,1,0,1,1
556,11/6/2018,IN,60.3,60.1,106.1,4.37,NA,F,A,Y,11/12/2018,OUT,56.3,57,103.9,3.64,NA,F,A,Y,6,1,0,1,1
446,9/24/2018,IN,57.2,57,106.2,4.39,NA,F,A,Y,11/2/2018,IN,60.4,59.4,118.2,7.54,NA,F,A,Y,39,0,0,0,1
267,12/9/2012,IN,65.1,NA,105,4.39,4.4,F,A,N,10/23/2013,OUT,70.9,NA,122.8,9.12,9,F,A,Y,318,0,1,1,0
85,11/30/2010,IN,61.9,NA,124.9,4.4,NA,F,A,U,11/27/2011,OUT,68.8,NA,118.8,4.91,5,F,A,Y,362,1,0,1,0
318,11/22/2013,IN,63.2,NA,112,4.43,5.6,F,A,N,12/29/2014,IN,64.6,NA,114.6,4.95,5.4,U,A,N,402,0,0,0,0
107,11/26/2013,OUT,61.5,NA,117.4,4.46,3.6,F,A,N,10/30/2014,IN,58.8,NA,105.8,6.36,6.1,F,A,Y,338,1,0,1,0
53,11/27/2012,IN,69.9,NA,120.6,4.46,4.3,F,A,N,2/26/2013,OUT,77.4,NA,131.2,8.85,8.2,F,A,N,91,1,0,1,1
446,12/18/2017,OUT,64.4,61.2,102.8,4.47,NA,F,A,N,9/24/2018,IN,57.2,57,106.2,4.39,NA,F,A,Y,280,0,1,1,1
814,11/4/2015,IN,54.3,NA,101.4,4.48,4.2,F,A,Y,11/18/2015,OUT,53.8,NA,108.8,3.19,3.4,U,A,N,14,1,0,1,1
40,12/20/2014,OUT,69.1,NA,124.3,4.48,4.6,F,A,N,10/26/2015,IN,73.6,NA,121.8,6.54,6.3,F,A,Y,310,0,1,1,0
267,12/25/2014,IN,66.1,NA,122.8,4.49,4.8,F,A,N,10/25/2015,OUT,76.2,NA,128.1,8.91,9,F,A,Y,304,1,0,1,0
103,1/25/2011,IN,62,NA,113,4.5,NA,M,A,N,11/9/2015,IN,51.2,NA,99.3,4.78,4.4,F,A,Y,1749,0,0,0,0
60,11/4/2010,IN,58.6,NA,100.3,4.5,NA,M,A,N,2/26/2013,OUT,62.9,NA,112.2,5.97,6.2,M,A,N,845,0,1,1,0
90,12/6/2011,IN,68.5,NA,107.6,4.5,4.4,F,A,Y,11/13/2012,IN,70.1,NA,100.4,3.93,3.2,M,A,N,343,0,0,0,0
177,1/19/2011,IN,58.5,NA,116.5,4.5,NA,M,A,N,11/4/2011,IN,63.9,NA,120.9,3.95,NA,M,A,N,289,0,0,0,1
93,11/30/2010,OUT,58.5,NA,111.1,4.5,NA,M,A,N,11/3/2011,IN,64,NA,115.5,3.52,NA,M,A,N,338,0,1,1,0
159,1/2/2011,IN,61,NA,114.5,4.5,NA,M,A,N,11/3/2011,OUT,60.9,NA,114.8,3.22,NA,M,A,N,305,1,0,1,0
579,11/22/2015,OUT,66.6,NA,124.5,4.53,4.6,U,A,N,12/4/2016,IN,67.3,66.5,132.4,8.77,NA,F,A,Y,378,0,1,1,0
682,12/4/2017,OUT,61,60.8,118.5,4.55,NA,U,A,N,9/26/2018,OUT,66.8,66.5,123.4,7.25,NA,F,A,Y,296,0,0,0,0
620,3/21/2015,OUT,69.7,NA,107.6,4.56,4.5,M,U,N,11/9/2015,IN,62.5,NA,106.1,3.93,3.9,M,A,N,233,0,1,1,1
666,11/8/2016,IN,63.3,63.6,116.1,4.58,NA,M,A,N,10/21/2018,IN,56.2,55.9,117.1,5.65,NA,U,U,N,712,1,0,1,0
224,11/27/2012,IN,62.9,NA,125.5,4.6,5.1,F,A,Y,11/9/2018,OUT,50,50.3,103.1,3.42,NA,F,A,Y,2173,1,0,1,0
822,11/5/2015,IN,63.7,NA,91.3,4.6,4.5,F,A,Y,11/12/2015,OUT,63.7,NA,97.8,3.26,3.2,U,U,N,7,1,0,1,1
187,11/9/2011,IN,64.8,NA,121.1,4.6,NA,M,A,N,12/9/2012,IN,52.6,NA,114.1,3.53,3.8,F,A,NA,396,0,0,0,0
38,10/14/2014,IN,50.7,NA,108.8,4.61,4.5,M,A,N,12/28/2014,OUT,56.1,NA,105.5,3.89,3.9,M,A,N,75,1,0,1,1
836,11/12/2015,IN,59.9,NA,97.9,4.62,4.6,F,A,Y,11/22/2015,OUT,61.2,NA,100.3,4.29,4.4,U,A,N,10,1,0,1,1
107,11/6/2012,IN,57.9,NA,109.5,4.62,4.1,F,A,Y,10/23/2013,IN,65.8,NA,122.1,8.23,6.6,F,A,Y,351,0,1,1,0
194,3/8/2012,OUT,60,NA,109.4,4.62,4.4,M,A,N,12/8/2012,IN,56.7,NA,83.7,3.07,3.1,M,A,N,275,0,1,1,1
678,4/27/2016,OUT,58.2,NA,97.5,4.64,5.2,U,A,N,11/30/2016,IN,58.1,57.7,101.6,3.27,NA,M,A,N,217,0,1,1,1
172,10/14/2014,IN,58.3,NA,105.9,4.64,4,M,A,N,12/20/2014,OUT,56.1,NA,105.3,3.45,2.8,M,A,N,67,1,0,1,1
668,10/30/2014,IN,57.6,NA,98,4.64,4.7,F,A,Y,11/17/2014,OUT,59.1,NA,99.7,2.91,3,F,A,N,18,1,0,1,1
384,12/7/2016,IN,57.2,56.6,101.1,4.65,NA,F,A,Y,11/25/2018,OUT,65.8,65.7,121.3,5.82,NA,F,A,Y,718,1,0,1,0
618,11/3/2015,IN,57.9,NA,120.5,4.68,4.5,M,A,N,11/29/2015,OUT,67.8,NA,116.4,4.21,5.6,U,A,N,26,1,0,1,1
86,11/30/2010,IN,62.8,NA,128.5,4.7,NA,F,A,U,11/27/2012,IN,69.8,NA,124.8,4.89,4.9,F,A,Y,728,0,0,0,0
308,11/3/2012,OUT,62,NA,79.9,4.7,6,F,A,Y,11/27/2012,IN,60,NA,87.7,2.89,2,F,A,Y,24,0,1,1,1
90,11/30/2010,IN,60.7,NA,117.8,4.7,NA,M,A,N,12/6/2011,IN,68.5,NA,107.6,4.5,4.4,F,A,Y,371,0,0,0,0
791,4/3/2017,OUT,65.6,65.4,122.5,4.72,NA,U,A,N,4/14/2017,IN,63.2,62.8,116.8,5.93,NA,U,A,N,11,0,1,1,1
775,10/26/2015,IN,59.1,NA,100.7,4.72,4,F,A,Y,11/18/2015,OUT,55.5,NA,104,2.87,3.2,F,A,Y,23,1,0,1,1
771,10/26/2015,IN,56,NA,106.9,4.74,4.4,F,A,Y,11/26/2015,IN,51,NA,106.1,3.39,3.4,F,A,Y,31,0,0,0,1
313,11/1/2013,OUT,53.7,NA,97.9,4.74,4.4,F,A,Y,12/29/2014,IN,59.6,NA,107.9,3.42,3.4,F,A,N,423,0,1,1,0
226,11/16/2011,IN,64.7,NA,122.2,4.75,4.2,F,A,Y,3/3/2012,OUT,67.6,NA,126.9,NA,NA,F,A,Y,108,1,0,1,1
34,1/5/2011,OUT,68,NA,122,4.75,NA,F,A,U,12/21/2011,IN,61.7,NA,121.2,4.34,4.2,F,A,Y,350,0,1,1,0
355,11/22/2013,IN,69.1,NA,126.9,4.77,5,F,A,N,2/24/2014,OUT,68.4,NA,127.9,6.56,6.6,F,A,N,94,1,0,1,1
47,11/22/2013,IN,68.3,NA,125.6,4.79,5,F,A,N,11/22/2014,OUT,68.8,NA,116.3,6.59,6.2,F,A,Y,365,0,1,1,0
682,11/9/2015,IN,66.5,NA,119.2,4.81,5,F,A,N,11/16/2015,OUT,61,NA,113.8,3.84,4,U,A,N,7,1,0,1,1
914,12/17/2012,IN,65.4,NA,114.5,4.82,4.8,F,A,Y,2/25/2013,OUT,54.8,NA,120.9,7.37,9.2,F,A,Y,70,1,0,1,1
653,10/30/2014,IN,58.3,NA,111.6,4.83,5.1,M,U,N,12/24/2014,OUT,58.8,NA,108,3.68,3.6,M,U,N,55,1,0,1,1
98,11/10/2011,OUT,66.1,NA,109,4.83,NA,F,A,Y,12/6/2011,IN,61.7,NA,112.5,2.98,3.2,F,A,Y,26,0,1,1,1
351,11/1/2013,IN,52.4,NA,100.9,4.84,4.4,F,A,Y,4/17/2014,OUT,65.6,NA,110.8,8.4,8.2,F,A,N,167,1,0,1,1
67,11/27/2011,OUT,69.8,NA,106,4.84,4.6,F,A,Y,1/24/2012,IN,65.6,NA,103.3,3.64,3.6,F,A,Y,58,0,1,1,1
783,4/2/2016,OUT,52.1,NA,100.3,4.85,5,U,A,N,12/5/2016,IN,55.6,55.6,102.9,3.37,NA,M,A,N,247,0,1,1,1
87,11/28/2012,IN,62.5,NA,105.5,4.88,5.1,M,A,N,2/25/2013,OUT,59.3,NA,119.6,9.29,9,M,A,N,89,1,0,1,1
618,11/25/2016,IN,64.3,64.5,123.4,4.9,NA,M,A,N,10/22/2017,IN,64,63.9,120.5,6.17,NA,F,A,Y,331,1,0,1,0
126,11/27/2011,OUT,64.8,NA,109.9,4.91,4.8,F,A,Y,1/24/2012,IN,62,NA,111.2,3.64,4,F,A,Y,58,0,1,1,1
810,11/2/2015,IN,57,NA,105.1,4.94,4.8,F,A,Y,12/31/2015,OUT,60.6,NA,110.8,5.53,5.6,U,A,N,59,1,0,1,1
103,11/12/2015,OUT,51.9,NA,96.9,4.94,4.8,F,A,Y,11/21/2015,IN,53.9,NA,102.1,3.87,3.9,F,A,Y,9,0,1,1,1
207,10/27/2014,IN,59.1,NA,112,4.94,5.4,M,A,N,3/22/2015,OUT,62.8,NA,114,5.4,5.4,M,A,N,146,1,0,1,1
802,12/17/2017,OUT,69.8,69.5,131.4,4.95,NA,F,A,N,10/25/2018,IN,68.4,67.9,128.5,6.77,NA,F,A,Y,312,1,0,1,0
403,5/2/2017,OUT,60.3,60,111.5,4.95,NA,U,A,N,4/22/2018,OUT,61.2,61.3,108.8,5.06,NA,U,A,N,355,0,0,0,0
781,10/27/2015,IN,55.2,NA,109.3,4.96,5,F,A,Y,11/6/2015,OUT,61.1,NA,106.5,4.28,4.3,F,A,U,10,1,0,1,1
40,11/4/2010,IN,61.9,NA,108.5,5,NA,F,A,U,2/26/2013,OUT,78.2,NA,138.2,10.39,9.6,F,A,N,845,1,0,1,0
166,1/5/2011,OUT,63,NA,112.5,5,NA,F,A,U,11/2/2012,IN,74.2,NA,126.3,7.89,7.6,F,A,Y,667,1,0,1,0
75,11/29/2010,OUT,61.15,NA,118.52,5,NA,F,A,U,11/27/2011,IN,66.4,NA,115.8,5.19,4.8,F,A,Y,363,0,1,1,0
77,11/29/2010,OUT,54.5,NA,109.5,5,NA,F,A,U,11/27/2011,IN,65,NA,115.2,5.75,5.4,F,A,Y,363,0,1,1,0
666,10/22/2015,IN,60.5,NA,112.7,5.02,4.8,M,A,N,12/22/2015,OUT,60.5,NA,107,3.38,3,U,A,N,61,1,0,1,1
225,11/16/2011,IN,66.1,NA,115.8,5.02,5.4,F,A,Y,11/27/2011,OUT,58.8,NA,110,4.33,5,F,A,Y,11,1,0,1,1
311,3/14/2015,OUT,57.6,NA,106.2,5.03,4.8,F,A,N,10/26/2015,IN,60,NA,109.2,6.05,6,F,A,Y,226,0,1,1,1
790,10/28/2015,IN,60.8,NA,111.2,5.05,5,F,A,Y,12/2/2015,OUT,55.1,NA,97.4,4.94,5,F,A,Y,35,1,0,1,1
120,11/12/2012,OUT,54,NA,100.8,5.05,3.5,F,A,Y,12/16/2012,IN,54.4,NA,103.9,2.65,2.8,F,A,N,34,0,1,1,1
403,4/22/2018,OUT,61.2,61.3,108.8,5.06,NA,U,A,N,11/13/2018,OUT,53.3,53.2,86,3.11,NA,F,A,Y,205,0,1,1,1
308,11/1/2015,IN,70.3,NA,114.6,5.06,5,F,A,Y,11/11/2015,OUT,69.8,NA,117.2,4.26,4,F,A,Y,10,1,0,1,1
105,11/22/2011,OUT,68.5,NA,112.3,5.07,5.2,F,A,Y,12/5/2011,IN,66.5,NA,110.5,3.35,2.8,F,A,Y,13,0,1,1,1
369,10/24/2017,IN,55.5,58.6,102.3,5.09,NA,F,A,N,11/2/2018,IN,55.7,54.6,101.5,3.98,NA,F,A,Y,374,0,0,0,0
375,12/1/2017,OUT,63.8,62.7,128.1,5.15,NA,F,A,N,10/26/2018,IN,65,65.6,119.9,7.35,NA,F,A,Y,329,1,0,1,0
349,12/13/2014,OUT,67,NA,127.2,5.15,4.9,F,A,N,12/21/2014,IN,69.1,NA,115.8,5.18,5.2,F,A,N,8,0,1,1,1
288,12/22/2013,IN,64.4,NA,103.7,5.18,5.4,U,A,N,4/7/2014,OUT,70.3,NA,121.5,9.92,10.2,U,A,N,106,1,0,1,1
401,4/22/2018,OUT,61.1,61.2,110.5,5.19,NA,U,A,N,10/20/2018,IN,56.5,56.6,109.1,4.03,NA,M,A,N,181,0,1,1,1
75,11/27/2011,IN,66.4,NA,115.8,5.19,4.8,F,A,Y,12/6/2011,OUT,60.9,NA,114.5,4.55,4.6,F,A,Y,9,1,0,1,1
372,11/26/2016,IN,61.5,61.4,113.1,5.2,NA,F,A,Y,10/28/2017,IN,61.9,62,113.1,7.27,NA,F,A,Y,336,0,0,0,0
597,11/10/2016,OUT,58.8,58.6,106.4,5.21,NA,M,A,N,11/30/2016,IN,60.6,60.8,112.6,4.37,NA,M,A,N,20,0,1,1,1
792,10/26/2015,IN,62.6,NA,109.6,5.21,5.4,F,A,Y,11/2/2015,OUT,60.5,NA,108.5,4.05,4.2,F,A,Y,7,1,0,1,1
308,1/21/2016,OUT,62.8,NA,115.4,5.22,5,U,A,N,12/4/2016,IN,67.4,67.9,120.6,5.46,NA,F,A,Y,318,0,0,0,0
310,11/5/2012,OUT,63.4,NA,91.9,5.22,5.6,F,A,Y,11/27/2012,IN,62.6,NA,94.1,2.67,2.4,F,A,N,22,0,1,1,1
782,12/5/2016,IN,67.2,67.1,119.9,5.23,NA,F,A,N,5/8/2017,OUT,62.8,62.5,105.4,8.35,NA,U,A,N,154,1,0,1,1
802,10/26/2015,IN,61.5,NA,109.7,5.24,5.2,F,A,Y,11/1/2015,OUT,55.4,NA,96.5,3.65,3.6,F,A,Y,6,1,0,1,1
52,11/30/2010,IN,57.7,NA,114.5,5.25,NA,F,A,U,3/12/2012,OUT,63.9,NA,121.4,6.23,5.8,F,A,Y,468,1,0,1,0
178,1/25/2011,IN,62,NA,112,5.25,NA,F,A,U,2/1/2011,OUT,68,NA,118,5.75,NA,F,A,U,7,1,0,1,1
53,11/27/2011,IN,66.1,NA,120.6,5.28,5,F,A,Y,11/27/2012,IN,69.9,NA,120.6,4.46,4.3,F,A,N,366,0,0,0,0
703,11/22/2014,IN,58.4,NA,109.1,5.29,5.2,F,U,Y,12/24/2014,OUT,63.3,NA,88.4,3.76,3.8,F,U,N,32,1,0,1,1
575,12/5/2016,IN,66.6,66.6,107.5,5.3,NA,F,A,Y,12/13/2016,OUT,62.4,62.2,110.1,3.81,NA,F,A,Y,8,1,0,1,1
915,3/22/2015,OUT,53.1,NA,104.6,5.3,3.8,M,Y,N,10/26/2015,IN,55.2,NA,101.1,3.12,2.8,M,A,N,218,0,1,1,1
348,1/27/2014,IN,65.3,NA,117.5,5.3,4.6,M,A,N,2/21/2014,OUT,65.2,NA,120.5,7.23,7,M,A,N,25,1,0,1,1
91,11/30/2010,OUT,59.1,NA,110.1,5.3,NA,M,A,N,11/23/2011,IN,66.8,NA,121.5,3.6,3.8,M,A,N,358,0,1,1,0
856,2/25/2013,OUT,61.3,NA,106,5.31,5,M,A,N,11/28/2013,IN,52.6,NA,103.1,2.73,2.2,M,A,N,276,0,1,1,1
682,11/9/2016,IN,59.5,60.5,113.5,5.35,NA,F,A,N,12/4/2017,OUT,61,60.8,118.5,4.55,NA,U,A,N,390,0,0,0,0
692,3/8/2016,IN,60.9,NA,100.2,5.35,5.6,F,A,N,12/1/2016,IN,55.2,54.9,105.5,5.18,NA,F,A,Y,268,0,0,0,1
767,11/3/2015,OUT,61.6,NA,98.6,5.36,5.1,F,A,Y,11/9/2016,OUT,69.9,69.5,122.3,7.69,NA,F,A,Y,372,0,1,1,0
791,10/30/2015,IN,53.8,NA,112.4,5.39,5.2,F,A,Y,11/16/2015,OUT,61.1,NA,111.3,2.99,3.1,U,A,N,17,1,0,1,1
207,3/22/2015,OUT,62.8,NA,114,5.4,5.4,M,A,N,10/14/2015,IN,66.3,NA,114.4,4.45,4.8,M,A,N,206,0,1,1,1
308,1/15/2016,IN,65.3,NA,117.4,5.42,5.2,U,A,N,1/21/2016,OUT,62.8,NA,115.4,5.22,5,U,A,N,6,1,0,1,1
